,NAME,Type,Date
9487,West Hendon Ward,Person search,2019-09-25T15:20:00+00:00
9488,West Hendon Ward,Person search,2019-09-30T11:20:00+00:00
9489,West Hendon Ward,Person search,2019-10-05T22:00:00+00:00
9490,West Hendon Ward,Person and Vehicle search,2019-10-07T16:20:00+00:00
9491,West Hendon Ward,Person and Vehicle search,2019-10-14T18:10:00+00:00
9492,West Hendon Ward,Person and Vehicle search,2019-10-14T19:50:00+00:00
9493,West Hendon Ward,Person search,2019-10-17T04:44:00+00:00
9494,West Hendon Ward,Person search,2019-10-21T16:20:00+00:00
9495,West Hendon Ward,Person search,2019-10-21T16:20:00+00:00
9496,West Hendon Ward,Person search,2019-10-22T15:54:00+00:00
9497,West Hendon Ward,Person search,2019-10-22T15:57:00+00:00
9498,West Hendon Ward,Person search,2019-10-23T17:30:00+00:00
9499,West Hendon Ward,Person search,2019-10-23T18:08:00+00:00
9500,West Hendon Ward,Person search,2019-10-26T19:26:00+00:00
9501,West Hendon Ward,Person search,2019-10-29T15:01:00+00:00
9502,West Hendon Ward,Person search,2019-10-30T12:30:00+00:00
9503,West Hendon Ward,Person search,2019-10-30T12:30:00+00:00
9504,West Hendon Ward,Person search,2019-10-30T12:30:00+00:00
9505,West Hendon Ward,Person and Vehicle search,2019-10-30T20:45:00+00:00
9506,West Hendon Ward,Person and Vehicle search,2019-10-30T20:50:00+00:00
9507,West Hendon Ward,Person and Vehicle search,2019-10-30T20:50:00+00:00
9508,West Hendon Ward,Person search,2019-10-31T18:04:00+00:00
9509,West Hendon Ward,Person search,2019-10-31T18:46:00+00:00
9510,West Hendon Ward,Person search,2019-10-31T22:40:00+00:00
9511,West Hendon Ward,Person search,2019-10-31T22:43:00+00:00
9512,West Hendon Ward,Person search,2019-11-01T15:00:00+00:00
9513,West Hendon Ward,Person and Vehicle search,2019-11-02T21:09:00+00:00
9514,West Hendon Ward,Person search,2019-11-03T11:15:00+00:00
9515,West Hendon Ward,Person search,2019-11-04T21:05:00+00:00
9516,West Hendon Ward,Person search,2019-11-04T23:45:00+00:00
9517,West Hendon Ward,Person and Vehicle search,2019-11-04T23:51:00+00:00
9518,West Hendon Ward,Person search,2019-11-08T16:26:00+00:00
9519,West Hendon Ward,Person search,2019-11-08T16:29:00+00:00
9520,West Hendon Ward,Person search,2019-11-08T18:24:00+00:00
9521,West Hendon Ward,Person search,2019-11-17T18:30:00+00:00
9522,West Hendon Ward,Person and Vehicle search,2019-11-18T23:03:00+00:00
9523,West Hendon Ward,Person and Vehicle search,2019-11-19T09:00:00+00:00
9524,West Hendon Ward,Person and Vehicle search,2019-11-22T12:35:00+00:00
9525,West Hendon Ward,Person search,2019-11-22T22:40:00+00:00
9526,West Hendon Ward,Person search,2019-11-22T22:40:00+00:00
9527,West Hendon Ward,Person search,2019-11-22T22:40:00+00:00
9528,West Hendon Ward,Person search,2019-11-26T12:15:00+00:00
9529,West Hendon Ward,Person search,2019-11-28T23:33:00+00:00
9530,West Hendon Ward,Person and Vehicle search,2019-12-01T06:15:00+00:00
9531,West Hendon Ward,Person search,2019-12-03T14:00:00+00:00
9532,West Hendon Ward,Person search,2019-12-03T14:00:00+00:00
9533,West Hendon Ward,Person search,2019-12-03T14:00:00+00:00
9534,West Hendon Ward,Person search,2019-12-03T14:00:00+00:00
9535,West Hendon Ward,Person search,2019-12-04T17:21:00+00:00
9536,West Hendon Ward,Person search,2019-12-04T17:21:00+00:00
9537,West Hendon Ward,Person search,2019-12-04T17:21:00+00:00
9538,West Hendon Ward,Person search,2019-12-05T17:40:00+00:00
9539,West Hendon Ward,Person search,2019-12-07T17:04:00+00:00
9540,West Hendon Ward,Person search,2019-12-08T18:15:00+00:00
9541,West Hendon Ward,Person and Vehicle search,2019-12-10T21:40:00+00:00
9542,West Hendon Ward,Person and Vehicle search,2019-12-10T21:45:00+00:00
9543,West Hendon Ward,Person search,2019-12-14T16:30:00+00:00
9544,West Hendon Ward,Person and Vehicle search,2019-12-18T13:25:00+00:00
9545,West Hendon Ward,Person and Vehicle search,2019-12-18T13:38:00+00:00
9546,West Hendon Ward,Person search,2019-12-19T15:25:00+00:00
9547,West Hendon Ward,Person and Vehicle search,2019-12-20T15:00:00+00:00
9548,West Hendon Ward,Person search,2019-12-20T18:21:00+00:00
9549,West Hendon Ward,Person search,2019-12-20T18:25:00+00:00
9550,West Hendon Ward,Person search,2019-12-24T12:17:00+00:00
9551,West Hendon Ward,Person and Vehicle search,2019-12-30T16:15:00+00:00
9552,West Hendon Ward,Person search,2019-12-31T09:45:00+00:00
9553,West Hendon Ward,Person search,2020-01-08T23:10:00+00:00
9554,West Hendon Ward,Person search,2020-01-10T03:43:00+00:00
9555,West Hendon Ward,Person search,2020-01-14T22:50:00+00:00
9556,West Hendon Ward,Person search,2020-01-15T16:00:00+00:00
9557,West Hendon Ward,Person search,2020-01-16T00:46:00+00:00
9558,West Hendon Ward,Person search,2020-01-16T00:46:00+00:00
9559,West Hendon Ward,Person and Vehicle search,2020-01-18T20:10:00+00:00
9560,West Hendon Ward,Person search,2020-01-18T20:15:00+00:00
9561,West Hendon Ward,Person and Vehicle search,2020-01-18T20:15:00+00:00
9562,West Hendon Ward,Person search,2020-01-21T01:33:00+00:00
9563,West Hendon Ward,Person and Vehicle search,2020-01-21T01:40:00+00:00
9564,West Hendon Ward,Person and Vehicle search,2020-01-21T01:45:00+00:00
9565,West Hendon Ward,Person search,2020-01-21T01:50:00+00:00
9566,West Hendon Ward,Person search,2020-01-22T21:05:00+00:00
9567,West Hendon Ward,Person search,2020-01-22T21:06:00+00:00
9568,West Hendon Ward,Person search,2020-01-23T14:04:00+00:00
9569,West Hendon Ward,Person and Vehicle search,2020-01-23T16:00:00+00:00
9570,West Hendon Ward,Person and Vehicle search,2020-01-23T16:00:00+00:00
9571,West Hendon Ward,Person search,2020-01-24T20:15:00+00:00
9572,West Hendon Ward,Person search,2020-01-24T20:40:00+00:00
9573,West Hendon Ward,Person search,2020-01-24T20:51:00+00:00
9574,West Hendon Ward,Person search,2020-01-25T19:35:00+00:00
9575,West Hendon Ward,Person search,2020-01-25T20:30:00+00:00
9576,West Hendon Ward,Person search,2020-01-25T20:30:00+00:00
9577,West Hendon Ward,Person search,2020-01-28T12:03:00+00:00
9578,West Hendon Ward,Person search,2020-01-28T12:05:00+00:00
9579,West Hendon Ward,Person and Vehicle search,2020-01-28T12:30:00+00:00
9580,West Hendon Ward,Person search,2020-02-03T08:30:00+00:00
9581,West Hendon Ward,Person search,2020-02-03T17:03:00+00:00
9582,West Hendon Ward,Person search,2020-02-05T02:10:00+00:00
9583,West Hendon Ward,Person and Vehicle search,2020-02-05T02:10:00+00:00
9584,West Hendon Ward,Person search,2020-02-07T16:45:00+00:00
9585,West Hendon Ward,Person search,2020-02-07T18:05:00+00:00
9586,West Hendon Ward,Person search,2020-02-07T18:05:00+00:00
9587,West Hendon Ward,Person search,2020-02-11T18:50:00+00:00
9588,West Hendon Ward,Person search,2020-02-12T20:30:00+00:00
9589,West Hendon Ward,Person search,2020-02-12T20:30:00+00:00
9590,West Hendon Ward,Person search,2020-02-12T20:30:00+00:00
9591,West Hendon Ward,Person search,2020-02-12T20:32:00+00:00
9592,West Hendon Ward,Person search,2020-02-12T20:33:00+00:00
9593,West Hendon Ward,Person search,2020-02-12T21:00:00+00:00
9594,West Hendon Ward,Person search,2020-02-13T14:00:00+00:00
9595,West Hendon Ward,Person search,2020-02-13T14:00:00+00:00
9596,West Hendon Ward,Person search,2020-02-13T14:10:00+00:00
9597,West Hendon Ward,Person search,2020-02-14T08:15:00+00:00
9598,West Hendon Ward,Person search,2020-02-17T03:30:00+00:00
9599,West Hendon Ward,Person search,2020-02-17T19:00:00+00:00
9600,West Hendon Ward,Person search,2020-02-17T21:00:00+00:00
9601,West Hendon Ward,Person search,2020-02-17T21:10:00+00:00
9602,West Hendon Ward,Person and Vehicle search,2020-02-17T21:45:00+00:00
9603,West Hendon Ward,Person and Vehicle search,2020-02-17T22:35:00+00:00
9604,West Hendon Ward,Person and Vehicle search,2020-02-19T13:00:00+00:00
9605,West Hendon Ward,Person search,2020-02-20T11:52:00+00:00
9606,West Hendon Ward,Person and Vehicle search,2020-02-20T12:00:00+00:00
9607,West Hendon Ward,Person and Vehicle search,2020-02-20T12:00:00+00:00
9608,West Hendon Ward,Person search,2020-02-21T17:34:00+00:00
9609,West Hendon Ward,Person search,2020-02-21T17:35:00+00:00
9610,West Hendon Ward,Person search,2020-02-25T17:06:00+00:00
9611,West Hendon Ward,Person search,2020-02-25T17:20:00+00:00
9612,West Hendon Ward,Person search,2020-02-26T21:05:00+00:00
9613,West Hendon Ward,Person search,2020-02-26T21:05:00+00:00
9614,West Hendon Ward,Person search,2020-02-26T21:10:00+00:00
9615,West Hendon Ward,Person search,2020-03-02T16:19:00+00:00
9616,West Hendon Ward,Person search,2020-03-03T00:30:00+00:00
9617,West Hendon Ward,Person search,2020-03-03T01:10:00+00:00
9618,West Hendon Ward,Person search,2020-03-03T20:36:00+00:00
9619,West Hendon Ward,Person search,2020-03-04T14:31:00+00:00
9620,West Hendon Ward,Person search,2020-03-04T14:35:00+00:00
9621,West Hendon Ward,Person search,2020-03-05T14:00:00+00:00
9622,West Hendon Ward,Person search,2020-03-05T14:04:00+00:00
9623,West Hendon Ward,Person search,2020-03-05T14:40:00+00:00
9624,West Hendon Ward,Person search,2020-03-05T15:20:00+00:00
9625,West Hendon Ward,Person search,2020-03-05T22:15:00+00:00
9626,West Hendon Ward,Person and Vehicle search,2020-03-05T22:15:00+00:00
9627,West Hendon Ward,Person search,2020-03-06T11:40:00+00:00
9628,West Hendon Ward,Person and Vehicle search,2020-03-06T15:20:00+00:00
9629,West Hendon Ward,Person search,2020-03-06T17:30:00+00:00
9630,West Hendon Ward,Person search,2020-03-06T20:16:00+00:00
9631,West Hendon Ward,Person search,2020-03-06T20:16:00+00:00
9632,West Hendon Ward,Person search,2020-03-09T15:28:00+00:00
9633,West Hendon Ward,Person search,2020-03-10T17:50:00+00:00
9634,West Hendon Ward,Person search,2020-03-11T15:50:00+00:00
9635,West Hendon Ward,Person search,2020-03-12T14:45:00+00:00
9636,West Hendon Ward,Person search,2020-03-15T19:37:00+00:00
9637,West Hendon Ward,Person and Vehicle search,2020-03-18T00:27:00+00:00
9638,West Hendon Ward,Person search,2020-03-22T17:50:00+00:00
9639,West Hendon Ward,Person search,2020-03-22T18:05:00+00:00
9640,West Hendon Ward,Person search,2020-03-25T11:57:00+00:00
9641,West Hendon Ward,Person search,2020-03-25T21:00:00+00:00
9642,West Hendon Ward,Person search,2020-03-26T03:41:00+00:00
9643,West Hendon Ward,Person and Vehicle search,2020-03-29T14:25:00+00:00
9644,West Hendon Ward,Person search,2020-03-30T12:38:00+00:00
9645,West Hendon Ward,Person search,2020-03-31T23:07:00+00:00
9646,West Hendon Ward,Person search,2020-04-03T10:55:00+00:00
9647,West Hendon Ward,Person and Vehicle search,2020-04-03T18:07:00+00:00
9648,West Hendon Ward,Person and Vehicle search,2020-04-03T19:00:00+00:00
9649,West Hendon Ward,Person search,2020-04-13T17:30:00+00:00
9650,West Hendon Ward,Person and Vehicle search,2020-04-13T20:09:00+00:00
9651,West Hendon Ward,Person search,2020-04-13T20:10:00+00:00
9652,West Hendon Ward,Person and Vehicle search,2020-04-13T21:15:00+00:00
9653,West Hendon Ward,Person search,2020-04-14T17:00:00+00:00
9654,West Hendon Ward,Person and Vehicle search,2020-04-15T01:50:00+00:00
9655,West Hendon Ward,Person search,2020-04-15T02:00:00+00:00
9656,West Hendon Ward,Person search,2020-04-15T02:32:00+00:00
9657,West Hendon Ward,Person search,2020-04-16T14:40:00+00:00
9658,West Hendon Ward,Person search,2020-04-18T09:18:00+00:00
9659,West Hendon Ward,Person search,2020-04-20T16:45:00+00:00
9660,West Hendon Ward,Person search,2020-04-22T18:55:00+00:00
9661,West Hendon Ward,Person search,2020-04-23T13:53:00+00:00
9662,West Hendon Ward,Person search,2020-04-24T14:15:00+00:00
9663,West Hendon Ward,Person search,2020-04-24T14:16:00+00:00
9664,West Hendon Ward,Person search,2020-04-24T19:35:00+00:00
9665,West Hendon Ward,Person and Vehicle search,2020-04-24T22:00:00+00:00
9666,West Hendon Ward,Person and Vehicle search,2020-04-29T08:30:00+00:00
9667,West Hendon Ward,Person search,2020-04-29T11:30:00+00:00
9668,West Hendon Ward,Person search,2020-04-30T18:00:00+00:00
9669,West Hendon Ward,Person and Vehicle search,2020-05-01T20:45:00+00:00
9670,West Hendon Ward,Person and Vehicle search,2020-05-01T20:45:00+00:00
9671,West Hendon Ward,Person search,2020-05-03T14:52:00+00:00
9672,West Hendon Ward,Person search,2020-05-04T20:10:00+00:00
9673,West Hendon Ward,Person search,2020-05-04T20:10:00+00:00
9674,West Hendon Ward,Person and Vehicle search,2020-05-04T20:10:00+00:00
9675,West Hendon Ward,Person and Vehicle search,2020-05-05T08:35:00+00:00
9676,West Hendon Ward,Person and Vehicle search,2020-05-05T21:10:00+00:00
9677,West Hendon Ward,Person search,2020-05-06T11:45:00+00:00
9678,West Hendon Ward,Person and Vehicle search,2020-05-06T18:30:00+00:00
9679,West Hendon Ward,Person search,2020-05-07T14:25:00+00:00
9680,West Hendon Ward,Person search,2020-05-07T14:28:00+00:00
9681,West Hendon Ward,Person and Vehicle search,2020-05-08T16:42:00+00:00
9682,West Hendon Ward,Person and Vehicle search,2020-05-09T13:40:00+00:00
9683,West Hendon Ward,Person and Vehicle search,2020-05-10T12:34:00+00:00
9684,West Hendon Ward,Person search,2020-05-11T17:56:00+00:00
9685,West Hendon Ward,Person search,2020-05-12T17:30:00+00:00
9686,West Hendon Ward,Person search,2020-05-12T17:30:00+00:00
9687,West Hendon Ward,Person search,2020-05-13T19:22:00+00:00
9688,West Hendon Ward,Person search,2020-05-14T14:15:00+00:00
9689,West Hendon Ward,Person search,2020-05-14T16:00:00+00:00
9690,West Hendon Ward,Person search,2020-05-14T16:00:00+00:00
9691,West Hendon Ward,Person search,2020-05-14T16:05:00+00:00
9692,West Hendon Ward,Person search,2020-05-14T16:10:00+00:00
9693,West Hendon Ward,Person search,2020-05-14T16:15:00+00:00
9694,West Hendon Ward,Person and Vehicle search,2020-05-15T02:00:00+00:00
9695,West Hendon Ward,Person search,2020-05-15T02:30:00+00:00
9696,West Hendon Ward,Person search,2020-05-17T14:23:00+00:00
9697,West Hendon Ward,Person search,2020-05-18T14:30:00+00:00
9698,West Hendon Ward,Person and Vehicle search,2020-05-18T23:30:00+00:00
9699,West Hendon Ward,Person search,2020-05-18T23:30:00+00:00
9700,West Hendon Ward,Person search,2020-05-19T00:30:00+00:00
9701,West Hendon Ward,Person search,2020-05-24T12:50:00+00:00
9702,West Hendon Ward,Person and Vehicle search,2020-06-05T11:20:00+00:00
9703,West Hendon Ward,Vehicle search,2020-06-05T16:38:00+00:00
9704,West Hendon Ward,Person search,2020-06-05T16:40:00+00:00
9705,West Hendon Ward,Person search,2020-06-05T16:40:00+00:00
9706,West Hendon Ward,Person search,2020-06-05T16:40:00+00:00
9707,West Hendon Ward,Person and Vehicle search,2020-06-05T19:40:00+00:00
9708,West Hendon Ward,Person and Vehicle search,2020-06-07T15:00:00+00:00
9709,West Hendon Ward,Person search,2020-06-09T16:05:00+00:00
9710,West Hendon Ward,Person and Vehicle search,2020-06-22T09:20:00+00:00
9711,West Hendon Ward,Person and Vehicle search,2020-06-22T09:30:00+00:00
9712,West Hendon Ward,Person and Vehicle search,2020-06-22T09:40:00+00:00
9713,West Hendon Ward,Person search,2020-06-22T12:35:00+00:00
9714,West Hendon Ward,Person and Vehicle search,2020-06-23T17:14:00+00:00
9715,West Hendon Ward,Person and Vehicle search,2020-06-23T23:55:00+00:00
9716,West Hendon Ward,Person and Vehicle search,2020-06-24T00:41:00+00:00
9717,West Hendon Ward,Person search,2020-06-28T12:15:00+00:00
9718,West Hendon Ward,Person and Vehicle search,2020-06-29T17:28:00+00:00
9719,West Hendon Ward,Person and Vehicle search,2020-07-02T19:30:00+00:00
9720,West Hendon Ward,Person search,2020-07-03T15:35:00+00:00
9721,West Hendon Ward,Person and Vehicle search,2020-07-05T20:40:00+00:00
9722,West Hendon Ward,Person search,2020-07-05T20:49:00+00:00
9723,West Hendon Ward,Person search,2020-07-11T14:19:00+00:00
9724,West Hendon Ward,Person search,2020-07-11T14:30:00+00:00
9725,West Hendon Ward,Person and Vehicle search,2020-07-12T13:41:00+00:00
9726,West Hendon Ward,Person and Vehicle search,2020-07-14T19:44:00+00:00
9727,West Hendon Ward,Person and Vehicle search,2020-07-14T19:48:00+00:00
9728,West Hendon Ward,Person and Vehicle search,2020-07-15T23:45:00+00:00
9729,West Hendon Ward,Person and Vehicle search,2020-07-16T15:10:00+00:00
9730,West Hendon Ward,Person search,2020-07-27T11:50:00+00:00
9731,West Hendon Ward,Person search,2020-07-27T19:51:00+00:00
9732,West Hendon Ward,Person search,2020-07-27T20:05:00+00:00
9733,West Hendon Ward,Person search,2020-07-29T21:00:00+00:00
9734,West Hendon Ward,Person and Vehicle search,2020-08-01T02:15:00+00:00
9735,West Hendon Ward,Person search,2020-08-01T10:47:00+00:00
9736,West Hendon Ward,Person search,2020-08-01T22:47:00+00:00
9737,West Hendon Ward,Person and Vehicle search,2020-08-02T15:25:00+00:00
9738,West Hendon Ward,Person search,2020-08-02T23:05:00+00:00
9739,West Hendon Ward,Person search,2020-08-03T18:14:00+00:00
9740,West Hendon Ward,Person search,2020-08-03T19:07:00+00:00
9741,West Hendon Ward,Person and Vehicle search,2020-08-04T16:17:00+00:00
9742,West Hendon Ward,Person and Vehicle search,2020-08-05T02:30:00+00:00
9743,West Hendon Ward,Person and Vehicle search,2020-08-10T16:22:00+00:00
9744,West Hendon Ward,Person search,2020-08-10T17:30:00+00:00
9745,West Hendon Ward,Person search,2020-08-14T13:21:00+00:00
9746,West Hendon Ward,Person search,2020-08-14T17:09:00+00:00
9747,West Hendon Ward,Person search,2020-08-14T18:15:00+00:00
9748,West Hendon Ward,Person search,2020-08-15T09:55:00+00:00
9749,West Hendon Ward,Person and Vehicle search,2020-08-15T13:25:00+00:00
9750,West Hendon Ward,Person search,2020-08-17T10:40:00+00:00
9751,West Hendon Ward,Person search,2020-08-20T16:25:00+00:00
9752,West Hendon Ward,Person and Vehicle search,2020-08-25T01:50:00+00:00
9753,West Hendon Ward,Person search,2020-08-25T22:42:00+00:00
9754,West Hendon Ward,Person and Vehicle search,2020-08-26T01:20:00+00:00
9755,West Hendon Ward,Person and Vehicle search,2020-08-26T22:40:00+00:00
9756,West Hendon Ward,Person and Vehicle search,2020-08-28T17:17:00+00:00
9757,West Hendon Ward,Person search,2020-08-29T14:00:00+00:00
9758,West Hendon Ward,Person search,2020-08-29T14:00:00+00:00
9759,West Hendon Ward,Person search,2020-08-30T16:30:00+00:00
9760,West Hendon Ward,Person search,2020-08-30T16:30:00+00:00
9761,West Hendon Ward,Person search,2020-08-30T16:30:00+00:00
9762,West Hendon Ward,Person search,2020-09-04T12:35:00+00:00
9763,West Hendon Ward,Person and Vehicle search,2020-09-09T16:00:00+00:00
9764,West Hendon Ward,Person search,2020-09-09T16:00:00+00:00
9765,West Hendon Ward,Person search,2020-09-10T03:30:00+00:00
9766,West Hendon Ward,Person search,2020-09-10T03:48:00+00:00
9767,West Hendon Ward,Person search,2020-09-14T16:35:00+00:00
9768,West Hendon Ward,Person search,2020-09-14T16:40:00+00:00
9769,West Hendon Ward,Person and Vehicle search,2020-09-15T16:30:00+00:00
9770,West Hendon Ward,Person search,2020-09-16T13:30:00+00:00
9771,West Hendon Ward,Person search,2020-09-16T14:00:00+00:00
9772,West Hendon Ward,Person and Vehicle search,2020-09-16T14:00:00+00:00
9773,West Hendon Ward,Person and Vehicle search,2020-09-16T19:50:00+00:00
